2024-05-23 18:17:35,492 INFO    StreamThr :69264 [internal.py:wandb_internal():86] W&B internal server running at pid: 69264, started at: 2024-05-23 18:17:35.492556
2024-05-23 18:17:37,999 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/wandb-metadata.json
2024-05-23 18:17:37,999 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/requirements.txt
2024-05-23 18:17:38,068 DEBUG   SenderThread:69264 [sender.py:send():379] send: telemetry
2024-05-23 18:17:38,369 INFO    wandb-upload_0:69264 [upload_job.py:push():131] Uploaded file /var/folders/vz/f1jf304n3fxfxhc14yfh_l_c0000gn/T/tmpjbhq_idfwandb/f3zu17to-wandb-metadata.json
2024-05-23 18:17:39,001 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:17:40,146 WARNING FileStreamThread:69264 [file_stream.py:request_with_retry():687] requests_with_retry encountered retryable exception: ('Connection aborted.', OSError(22, 'Invalid argument')). func: functools.partial(<bound method Session.post of <requests.sessions.Session object at 0x1370cab30>>, timeout=180.0), args: ('https://api.wandb.ai/files/uva24/small_subset_Matteo/brc8bkgb/file_stream',), kwargs: {'json': {'files': {'output.log': {'offset': 0, 'content': ['2024-05-23T16:17:40.075714 05/23/2024 18:17:38 - WARNING - __main__ - Process rank: -1, device: cpu, n_gpu: 0distributed training: False, 16-bits training: False\n', '2024-05-23T16:17:40.075714 05/23/2024 18:17:38 - INFO - __main__ - Training/evaluation parameters Seq2SeqTrainingArguments(\n', '2024-05-23T16:17:40.075714 _n_gpu=0,\n', '2024-05-23T16:17:40.075714 adafactor=False,\n', '2024-05-23T16:17:40.075714 adam_beta1=0.9,\n', '2024-05-23T16:17:40.075714 adam_beta2=0.999,\n', '2024-05-23T16:17:40.075714 adam_epsilon=1e-08,\n', '2024-05-23T16:17:40.075714 auto_find_batch_size=False,\n', '2024-05-23T16:17:40.075714 bf16=False,\n', '2024-05-23T16:17:40.075714 bf16_full_eval=False,\n', '2024-05-23T16:17:40.075714 data_seed=None,\n', '2024-05-23T16:17:40.075714 dataloader_drop_last=False,\n', '2024-05-23T16:17:40.075714 dataloader_num_workers=0,\n', '2024-05-23T16:17:40.075714 dataloader_pin_memory=True,\n', '2024-05-23T16:17:40.075714 ddp_bucket_cap_mb=None,\n', '2024-05-23T16:17:40.075714 ddp_find_unused_parameters=None,\n', '2024-05-23T16:17:40.075714 ddp_timeout=1800,\n', '2024-05-23T16:17:40.075714 debug=[],\n', '2024-05-23T16:17:40.075714 deepspeed=None,\n', '2024-05-23T16:17:40.075714 disable_tqdm=False,\n', '2024-05-23T16:17:40.075714 do_eval=True,\n', '2024-05-23T16:17:40.075714 do_predict=False,\n', '2024-05-23T16:17:40.075714 do_train=False,\n', '2024-05-23T16:17:40.075714 eval_accumulation_steps=None,\n', '2024-05-23T16:17:40.075714 eval_delay=0,\n', '2024-05-23T16:17:40.075714 eval_steps=None,\n', '2024-05-23T16:17:40.075714 evaluation_strategy=no,\n', '2024-05-23T16:17:40.075714 fp16=False,\n', '2024-05-23T16:17:40.075714 fp16_backend=auto,\n', '2024-05-23T16:17:40.075714 fp16_full_eval=False,\n', '2024-05-23T16:17:40.075714 fp16_opt_level=O1,\n', '2024-05-23T16:17:40.075714 fsdp=[],\n', "2024-05-23T16:17:40.075714 fsdp_config={'fsdp_min_num_params': 0, 'xla': False, 'xla_fsdp_grad_ckpt': False},\n", '2024-05-23T16:17:40.075714 fsdp_min_num_params=0,\n', '2024-05-23T16:17:40.075714 fsdp_transformer_layer_cls_to_wrap=None,\n', '2024-05-23T16:17:40.075714 full_determinism=False,\n', '2024-05-23T16:17:40.075714 generation_config=None,\n', '2024-05-23T16:17:40.075714 generation_max_length=None,\n', '2024-05-23T16:17:40.075714 generation_num_beams=None,\n', '2024-05-23T16:17:40.075714 gradient_accumulation_steps=1,\n', '2024-05-23T16:17:40.075714 gradient_checkpointing=False,\n', '2024-05-23T16:17:40.075714 greater_is_better=None,\n', '2024-05-23T16:17:40.075714 group_by_length=False,\n', '2024-05-23T16:17:40.075714 half_precision_backend=auto,\n', '2024-05-23T16:17:40.075714 hub_model_id=None,\n', '2024-05-23T16:17:40.075714 hub_private_repo=False,\n', '2024-05-23T16:17:40.075714 hub_strategy=every_save,\n', '2024-05-23T16:17:40.075714 hub_token=<HUB_TOKEN>,\n', '2024-05-23T16:17:40.075714 ignore_data_skip=False,\n', '2024-05-23T16:17:40.075714 include_inputs_for_metrics=True,\n', '2024-05-23T16:17:40.075714 jit_mode_eval=False,\n', '2024-05-23T16:17:40.075714 label_names=None,\n', '2024-05-23T16:17:40.075714 label_smoothing_factor=0.0,\n', '2024-05-23T16:17:40.075714 learning_rate=5e-05,\n', '2024-05-23T16:17:40.075714 length_column_name=length,\n', '2024-05-23T16:17:40.075714 load_best_model_at_end=False,\n', '2024-05-23T16:17:40.075714 local_rank=-1,\n', '2024-05-23T16:17:40.075714 log_level=passive,\n', '2024-05-23T16:17:40.075714 log_level_replica=warning,\n', '2024-05-23T16:17:40.075714 log_on_each_node=True,\n', '2024-05-23T16:17:40.075714 logging_dir=./save/squad_t5-base/runs/May23_18-17-34_sp-byods-145-109-14-79.wireless.uva.nl,\n', '2024-05-23T16:17:40.075714 logging_first_step=False,\n', '2024-05-23T16:17:40.075714 logging_nan_inf_filter=True,\n', '2024-05-23T16:17:40.075714 logging_steps=500,\n', '2024-05-23T16:17:40.075714 logging_strategy=steps,\n', '2024-05-23T16:17:40.075714 lr_scheduler_type=linear,\n', '2024-05-23T16:17:40.075714 max_grad_norm=1.0,\n', '2024-05-23T16:17:40.075714 max_steps=-1,\n', '2024-05-23T16:17:40.075714 metric_for_best_model=None,\n', '2024-05-23T16:17:40.075714 mp_parameters=,\n', '2024-05-23T16:17:40.075714 no_cuda=False,\n', '2024-05-23T16:17:40.075714 num_train_epochs=3.0,\n', '2024-05-23T16:17:40.075714 optim=adamw_hf,\n', '2024-05-23T16:17:40.075714 optim_args=None,\n', '2024-05-23T16:17:40.075714 output_dir=./save/squad_t5-base/,\n', '2024-05-23T16:17:40.075714 overwrite_output_dir=True,\n', '2024-05-23T16:17:40.075714 past_index=-1,\n', '2024-05-23T16:17:40.075714 per_device_eval_batch_size=1,\n', '2024-05-23T16:17:40.075714 per_device_train_batch_size=8,\n', '2024-05-23T16:17:40.075714 predict_with_generate=True,\n', '2024-05-23T16:17:40.075714 prediction_loss_only=False,\n', '2024-05-23T16:17:40.075714 push_to_hub=False,\n', '2024-05-23T16:17:40.075714 push_to_hub_model_id=None,\n', '2024-05-23T16:17:40.075714 push_to_hub_organization=None,\n', '2024-05-23T16:17:40.075714 push_to_hub_token=<PUSH_TO_HUB_TOKEN>,\n', '2024-05-23T16:17:40.075714 ray_scope=last,\n', '2024-05-23T16:17:40.075714 remove_unused_columns=True,\n', "2024-05-23T16:17:40.075714 report_to=['wandb'],\n", '2024-05-23T16:17:40.075714 resume_from_checkpoint=None,\n', '2024-05-23T16:17:40.075714 run_name=./save/squad_t5-base/,\n', '2024-05-23T16:17:40.075714 save_on_each_node=False,\n', '2024-05-23T16:17:40.075714 save_safetensors=False,\n', '2024-05-23T16:17:40.075714 save_steps=500,\n', '2024-05-23T16:17:40.075714 save_strategy=steps,\n', '2024-05-23T16:17:40.075714 save_total_limit=None,\n', '2024-05-23T16:17:40.075714 seed=42,\n', '2024-05-23T16:17:40.075714 sharded_ddp=[],\n', '2024-05-23T16:17:40.075714 skip_memory_metrics=True,\n', '2024-05-23T16:17:40.075714 sortish_sampler=False,\n', '2024-05-23T16:17:40.075714 tf32=None,\n', '2024-05-23T16:17:40.075714 torch_compile=False,\n', '2024-05-23T16:17:40.075714 torch_compile_backend=None,\n', '2024-05-23T16:17:40.075714 torch_compile_mode=None,\n', '2024-05-23T16:17:40.075714 torchdynamo=None,\n', '2024-05-23T16:17:40.075714 tpu_metrics_debug=False,\n', '2024-05-23T16:17:40.075714 tpu_num_cores=None,\n', '2024-05-23T16:17:40.075714 use_ipex=False,\n', '2024-05-23T16:17:40.075714 use_legacy_prediction_loop=False,\n', '2024-05-23T16:17:40.075714 use_mps_device=False,\n', '2024-05-23T16:17:40.075714 warmup_ratio=0.0,\n', '2024-05-23T16:17:40.075714 warmup_steps=0,\n', '2024-05-23T16:17:40.075714 weight_decay=0.0,\n', '2024-05-23T16:17:40.075714 xpu_backend=None,\n', '2024-05-23T16:17:40.075714 )\n', "ERROR 2024-05-23T16:17:40.076362 /Users/matteo/anaconda3/envs/dl2/lib/python3.10/site-packages/datasets/load.py:2547: FutureWarning: 'use_auth_token' was deprecated in favor of 'token' in version 2.14.0 and will be removed in 3.0.0.\n", "ERROR 2024-05-23T16:17:40.076362 You can remove this warning by passing 'token=<use_auth_token>' instead.\n", 'ERROR 2024-05-23T16:17:40.076362   warnings.warn(\n']}}, 'dropped': 0}}
2024-05-23 18:17:41,010 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:17:41,081 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: status_report
2024-05-23 18:17:45,022 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:17:46,312 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: status_report
2024-05-23 18:17:47,032 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:17:51,751 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: status_report
2024-05-23 18:17:52,762 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-23 18:17:52,762 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: stop_status
2024-05-23 18:17:52,763 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: stop_status
2024-05-23 18:17:53,063 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:17:56,756 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: status_report
2024-05-23 18:17:57,077 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:17:59,088 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:18:00,203 DEBUG   SenderThread:69264 [sender.py:send():379] send: exit
2024-05-23 18:18:00,203 INFO    SenderThread:69264 [sender.py:send_exit():586] handling exit code: 255
2024-05-23 18:18:00,203 INFO    SenderThread:69264 [sender.py:send_exit():588] handling runtime: 24
2024-05-23 18:18:00,204 INFO    SenderThread:69264 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-23 18:18:00,204 INFO    SenderThread:69264 [sender.py:send_exit():594] send defer
2024-05-23 18:18:00,204 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:00,204 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-23 18:18:00,204 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:00,204 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-23 18:18:00,204 INFO    SenderThread:69264 [sender.py:transition_state():614] send defer: 1
2024-05-23 18:18:00,204 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:00,204 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-23 18:18:00,204 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:00,204 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-23 18:18:00,204 INFO    SenderThread:69264 [sender.py:transition_state():614] send defer: 2
2024-05-23 18:18:00,204 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:00,204 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-23 18:18:00,204 INFO    HandlerThread:69264 [system_monitor.py:finish():203] Stopping system monitor
2024-05-23 18:18:00,204 DEBUG   SystemMonitor:69264 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-23 18:18:00,205 INFO    HandlerThread:69264 [interfaces.py:finish():202] Joined cpu monitor
2024-05-23 18:18:00,205 DEBUG   SystemMonitor:69264 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-23 18:18:00,205 INFO    HandlerThread:69264 [interfaces.py:finish():202] Joined disk monitor
2024-05-23 18:18:00,205 DEBUG   SystemMonitor:69264 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-23 18:18:00,205 INFO    HandlerThread:69264 [interfaces.py:finish():202] Joined gpuapple monitor
2024-05-23 18:18:00,205 INFO    HandlerThread:69264 [interfaces.py:finish():202] Joined memory monitor
2024-05-23 18:18:00,205 INFO    HandlerThread:69264 [interfaces.py:finish():202] Joined network monitor
2024-05-23 18:18:00,206 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:00,206 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 2
2024-05-23 18:18:00,206 INFO    SenderThread:69264 [sender.py:transition_state():614] send defer: 3
2024-05-23 18:18:00,206 DEBUG   SenderThread:69264 [sender.py:send():379] send: telemetry
2024-05-23 18:18:00,206 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:00,206 DEBUG   SenderThread:69264 [sender.py:send():379] send: stats
2024-05-23 18:18:00,206 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-23 18:18:00,206 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:00,206 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-23 18:18:00,206 INFO    SenderThread:69264 [sender.py:transition_state():614] send defer: 4
2024-05-23 18:18:00,206 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:00,206 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-23 18:18:00,206 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:00,206 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-23 18:18:00,206 INFO    SenderThread:69264 [sender.py:transition_state():614] send defer: 5
2024-05-23 18:18:00,206 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:00,206 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-23 18:18:00,206 DEBUG   SenderThread:69264 [sender.py:send():379] send: summary
2024-05-23 18:18:00,206 INFO    SenderThread:69264 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-23 18:18:00,206 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:00,206 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-23 18:18:00,207 INFO    SenderThread:69264 [sender.py:transition_state():614] send defer: 6
2024-05-23 18:18:00,207 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:00,207 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-23 18:18:00,207 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:00,207 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-23 18:18:00,208 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: status_report
2024-05-23 18:18:00,359 INFO    SenderThread:69264 [sender.py:transition_state():614] send defer: 7
2024-05-23 18:18:00,360 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:00,360 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-23 18:18:00,360 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:00,360 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 7
2024-05-23 18:18:01,099 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:18:01,099 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/config.yaml
2024-05-23 18:18:01,099 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/wandb-summary.json
2024-05-23 18:18:01,208 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-23 18:18:03,105 INFO    Thread-12 :69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:18:04,170 INFO    SenderThread:69264 [sender.py:transition_state():614] send defer: 8
2024-05-23 18:18:04,170 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: poll_exit
2024-05-23 18:18:04,170 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:04,171 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-23 18:18:04,171 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:04,171 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 8
2024-05-23 18:18:04,172 INFO    SenderThread:69264 [job_builder.py:build():318] Attempting to build job artifact
2024-05-23 18:18:04,172 INFO    SenderThread:69264 [job_builder.py:_get_source_type():455] is repo sourced job
2024-05-23 18:18:04,172 WARNING SenderThread:69264 [job_builder.py:_log_if_verbose():210] No program path found, not creating job artifact. See https://docs.wandb.ai/guides/launch/create-job
2024-05-23 18:18:04,173 INFO    SenderThread:69264 [sender.py:transition_state():614] send defer: 9
2024-05-23 18:18:04,173 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: defer
2024-05-23 18:18:04,173 INFO    HandlerThread:69264 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-23 18:18:04,173 DEBUG   SenderThread:69264 [sender.py:send_request():406] send_request: defer
2024-05-23 18:18:04,173 INFO    SenderThread:69264 [sender.py:send_request_defer():610] handle sender defer: 9
2024-05-23 18:18:04,173 INFO    SenderThread:69264 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-23 18:18:04,216 DEBUG   HandlerThread:69264 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-23 18:18:05,112 INFO    SenderThread:69264 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log
2024-05-23 18:18:05,112 INFO    SenderThread:69264 [dir_watcher.py:finish():388] scan: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files
2024-05-23 18:18:05,113 INFO    SenderThread:69264 [dir_watcher.py:finish():402] scan save: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/requirements.txt requirements.txt
2024-05-23 18:18:05,113 INFO    SenderThread:69264 [dir_watcher.py:finish():402] scan save: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/output.log output.log
2024-05-23 18:18:05,113 INFO    SenderThread:69264 [dir_watcher.py:finish():402] scan save: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/config.yaml config.yaml
2024-05-23 18:18:05,115 INFO    SenderThread:69264 [dir_watcher.py:finish():402] scan save: /Users/matteo/Documents/MSc/Period5/DL2/Project/Confidently_Exiting/src/wandb/run-20240523_181735-brc8bkgb/files/wandb-summary.json wandb-summary.json
